EmployeeID,Date,EntryTime,ExitTime,Department,Role
E040,2025-06-16,08:05,17:20,Finance,Accountant
E041,2025-06-16,09:10,17:25,Sales,Sales Manager
E042,2025-06-16,08:15,16:30,IT,System Administrator
E043,2025-06-16,09:05,18:05,Finance,Financial Analyst
E044,2025-06-16,09:00,18:00,Finance,Accountant
E045,2025-06-16,08:00,16:15,Operations,Operations Manager
E046,2025-06-16,09:00,17:30,Sales,Sales Manager
E048,2025-06-16,10:30,20:00,Operations,Coordinator
E049,2025-06-16,09:30,18:45,Finance,Accountant
E050,2025-06-16,09:30,16:30,HR,HR Specialist
E001,2025-06-17,09:05,18:05,Sales,Sales Manager
E002,2025-06-17,09:15,16:30,IT,System Administrator
E003,2025-06-17,09:00,18:30,Sales,Sales Representative
E004,2025-06-17,08:15,17:45,IT,Developer
E005,2025-06-17,09:05,16:20,Operations,Operations Manager
E006,2025-06-17,09:05,18:35,Sales,Sales Representative
E007,2025-06-17,09:10,16:25,Operations,Coordinator
E008,2025-06-17,09:30,18:30,Sales,Sales Manager
E009,2025-06-17,09:10,16:25,HR,Recruiter
E010,2025-06-17,09:00,18:00,HR,HR Specialist
E011,2025-06-17,08:30,15:45,Operations,Operations Manager
E012,2025-06-17,08:15,15:45,HR,HR Specialist
E013,2025-06-17,09:15,18:15,Sales,Sales Representative
E014,2025-06-17,08:05,15:35,HR,HR Specialist
E015,2025-06-17,09:00,16:00,Finance,Financial Analyst
E016,2025-06-17,10:00,17:30,Finance,Financial Analyst
E017,2025-06-17,09:30,17:45,IT,Developer
E018,2025-06-17,09:30,18:45,IT,System Administrator
E019,2025-06-17,08:30,16:45,Sales,Sales Manager
E020,2025-06-17,08:05,16:35,IT,Developer
E021,2025-06-17,09:30,17:00,IT,Developer
E022,2025-06-17,08:05,15:05,Finance,Accountant
E023,2025-06-17,09:10,17:40,IT,Developer
E024,2025-06-17,09:30,17:00,Operations,Operations Manager
E025,2025-06-17,09:30,17:00,IT,Developer
E026,2025-06-17,08:15,17:15,IT,System Administrator
E027,2025-06-17,09:10,16:40,HR,Recruiter
E028,2025-06-17,08:30,15:45,Finance,Accountant
E029,2025-06-17,09:30,16:30,Operations,Operations Manager
E030,2025-06-17,09:05,17:35,Sales,Sales Representative
E031,2025-06-17,10:15,17:30,Finance,Financial Analyst
E032,2025-06-17,09:10,18:10,Sales,Sales Manager
E033,2025-06-17,09:10,17:10,Sales,Sales Manager
E034,2025-06-17,09:15,16:15,IT,Developer
E035,2025-06-17,09:30,16:30,HR,HR Specialist
E036,2025-06-17,08:15,16:15,HR,Recruiter
E037,2025-06-17,08:30,15:45,Finance,Accountant
E038,2025-06-17,09:15,18:30,HR,HR Specialist
E039,2025-06-17,09:15,16:45,Finance,Accountant
E040,2025-06-17,08:30,17:30,IT,System Administrator
E041,2025-06-17,08:00,15:15,HR,Recruiter
E042,2025-06-17,09:30,19:00,HR,HR Specialist
E043,2025-06-17,08:05,15:20,HR,Recruiter
E044,2025-06-17,09:05,16:05,IT,Developer
E045,2025-06-17,09:15,17:15,Sales,Sales Manager
E046,2025-06-17,09:00,17:15,Sales,Sales Representative
E047,2025-06-17,09:00,18:15,Finance,Financial Analyst
E048,2025-06-17,10:05,18:05,HR,HR Specialist
E049,2025-06-17,09:00,17:00,Sales,Sales Manager
E050,2025-06-17,09:30,17:00,Finance,Financial Analyst
E001,2025-06-18,08:30,16:00,Sales,Sales Representative
E002,2025-06-18,09:10,16:25,Operations,Operations Manager
E003,2025-06-18,08:15,16:45,Finance,Accountant
E004,2025-06-18,09:05,16:35,Finance,Accountant
E005,2025-06-18,09:00,17:15,HR,HR Specialist
E006,2025-06-18,09:10,16:40,Operations,Operations Manager
E007,2025-06-18,09:05,16:35,IT,Developer
E008,2025-06-18,09:00,18:00,Sales,Sales Representative
E009,2025-06-18,09:00,17:00,Sales,Sales Manager
E010,2025-06-18,09:05,18:35,Operations,Operations Manager
E011,2025-06-18,09:15,17:15,Sales,Sales Manager
E012,2025-06-18,09:00,18:00,IT,System Administrator
E013,2025-06-18,09:10,17:25,Finance,Accountant
E014,2025-06-18,08:05,15:20,IT,Developer
E015,2025-06-18,08:30,17:45,HR,HR Specialist
E016,2025-06-18,09:15,18:45,Sales,Sales Representative
E017,2025-06-18,08:15,15:15,Finance,Financial Analyst
E018,2025-06-18,08:30,18:00,HR,Recruiter
E019,2025-06-18,08:15,16:15,Sales,Sales Manager
E020,2025-06-18,09:10,16:10,Finance,Accountant
E021,2025-06-18,09:10,16:40,Sales,Sales Representative
E022,2025-06-18,09:05,17:20,IT,Developer
E023,2025-06-18,09:15,16:45,Sales,Sales Representative
E024,2025-06-18,09:15,17:45,IT,System Administrator
E025,2025-06-18,09:10,18:40,IT,Developer
E026,2025-06-18,09:00,18:15,Operations,Operations Manager
E027,2025-06-18,08:30,17:00,HR,Recruiter
E028,2025-06-18,09:05,16:05,Sales,Sales Representative
E029,2025-06-18,09:00,18:15,Operations,Coordinator
E030,2025-06-18,09:00,17:15,Finance,Financial Analyst
E031,2025-06-18,08:10,15:10,HR,Recruiter
E032,2025-06-18,08:10,17:10,Operations,Coordinator
E033,2025-06-18,10:00,19:15,Sales,Sales Representative
E034,2025-06-18,09:05,18:20,Operations,Operations Manager
E035,2025-06-18,09:15,17:30,Operations,Operations Manager
E038,2025-06-18,08:00,15:30,IT,Developer
E039,2025-06-18,09:05,17:35,Operations,Coordinator
E040,2025-06-18,09:00,18:30,HR,HR Specialist
E041,2025-06-18,09:05,17:35,Finance,Financial Analyst
E042,2025-06-18,08:30,17:30,HR,Recruiter
E043,2025-06-18,09:30,16:30,Finance,Accountant
E044,2025-06-18,09:15,18:15,HR,HR Specialist
E045,2025-06-18,09:00,17:15,IT,Developer
E046,2025-06-18,09:10,18:40,IT,Developer
E047,2025-06-18,10:05,17:20,IT,Developer
E048,2025-06-18,10:05,18:35,Sales,Sales Manager
E049,2025-06-18,09:10,18:25,Operations,Operations Manager
E050,2025-06-18,09:00,17:15,HR,Recruiter
E001,2025-06-19,08:15,15:30,HR,HR Specialist
E002,2025-06-19,08:15,17:30,Sales,Sales Manager
E003,2025-06-19,09:15,18:45,HR,HR Specialist
E004,2025-06-19,09:10,16:10,Operations,Operations Manager
E005,2025-06-19,09:30,17:30,Operations,Operations Manager
E006,2025-06-19,08:00,15:15,Finance,Financial Analyst
E007,2025-06-19,09:15,18:45,IT,System Administrator
E008,2025-06-19,10:10,18:10,Operations,Operations Manager
E009,2025-06-19,08:30,18:00,HR,HR Specialist
E010,2025-06-19,08:30,15:45,Finance,Accountant
E012,2025-06-19,09:15,17:15,Sales,Sales Representative
E013,2025-06-19,08:05,15:20,Finance,Accountant
E014,2025-06-19,09:15,16:30,Sales,Sales Representative
E015,2025-06-19,09:10,16:40,Operations,Operations Manager
E016,2025-06-19,08:30,17:00,Operations,Coordinator
E017,2025-06-19,10:15,17:30,Sales,Sales Representative
E018,2025-06-19,08:30,16:00,HR,HR Specialist
E019,2025-06-19,09:05,16:35,Finance,Financial Analyst
E020,2025-06-19,09:15,16:30,HR,Recruiter
E021,2025-06-19,09:10,17:40,Finance,Accountant
E022,2025-06-19,09:30,16:45,Operations,Operations Manager
E023,2025-06-19,08:05,17:35,Finance,Financial Analyst
E024,2025-06-19,09:30,16:30,IT,Developer
E025,2025-06-19,09:10,16:40,IT,System Administrator
E026,2025-06-19,08:15,16:30,HR,Recruiter
E027,2025-06-19,09:00,16:00,Operations,Operations Manager
E028,2025-06-19,09:15,17:15,Finance,Financial Analyst
E029,2025-06-19,09:05,16:35,HR,Recruiter
E030,2025-06-19,09:05,16:35,IT,System Administrator
E031,2025-06-19,10:10,19:25,IT,System Administrator
E032,2025-06-19,09:05,16:20,Sales,Sales Representative
E033,2025-06-19,09:05,17:05,Operations,Operations Manager
E034,2025-06-19,09:30,18:00,Operations,Operations Manager
E035,2025-06-19,09:05,17:05,Operations,Operations Manager
E036,2025-06-19,08:00,15:15,Sales,Sales Manager
E037,2025-06-19,09:30,18:00,Finance,Financial Analyst
E038,2025-06-19,09:30,18:30,Finance,Financial Analyst
E039,2025-06-19,09:05,16:20,HR,Recruiter
E040,2025-06-19,09:05,17:05,Finance,Financial Analyst
E042,2025-06-19,10:00,18:00,Operations,Operations Manager
E043,2025-06-19,08:05,16:05,IT,Developer
E044,2025-06-19,09:05,17:05,IT,Developer
E045,2025-06-19,09:10,17:40,IT,Developer
E046,2025-06-19,09:05,18:20,Sales,Sales Manager
E047,2025-06-19,08:15,15:45,Finance,Financial Analyst
E048,2025-06-19,08:10,15:40,HR,Recruiter
E049,2025-06-19,08:10,15:25,Operations,Coordinator
E050,2025-06-19,09:00,18:15,IT,System Administrator
E001,2025-06-20,09:00,18:30,IT,Developer
E002,2025-06-20,09:00,18:30,IT,System Administrator
E003,2025-06-20,09:30,16:30,Sales,Sales Manager
E004,2025-06-20,09:10,18:10,HR,Recruiter
E005,2025-06-20,09:00,17:15,IT,Developer
E006,2025-06-20,09:10,17:40,Operations,Coordinator
E007,2025-06-20,09:10,18:40,HR,Recruiter
E008,2025-06-20,09:00,17:15,IT,System Administrator
E009,2025-06-20,09:10,16:40,IT,Developer
E010,2025-06-20,09:05,17:35,Operations,Coordinator
E011,2025-06-20,08:00,15:30,Sales,Sales Representative
E012,2025-06-20,09:15,16:45,Finance,Accountant
E013,2025-06-20,09:05,18:35,HR,Recruiter
E014,2025-06-20,09:05,16:35,HR,HR Specialist
E016,2025-06-20,09:30,17:30,Operations,Coordinator
E017,2025-06-20,09:30,18:45,HR,HR Specialist
E018,2025-06-20,09:30,16:30,HR,HR Specialist
E019,2025-06-20,09:10,16:10,Sales,Sales Manager
E020,2025-06-20,09:10,16:10,Sales,Sales Manager
E021,2025-06-20,09:05,18:35,IT,System Administrator
E022,2025-06-20,08:30,17:45,Operations,Coordinator
E023,2025-06-20,09:00,17:30,HR,HR Specialist
E024,2025-06-20,09:00,16:15,Sales,Sales Manager
E025,2025-06-20,09:05,16:35,Sales,Sales Manager
E026,2025-06-20,09:15,17:30,Sales,Sales Representative
E027,2025-06-20,09:05,17:35,Sales,Sales Representative
E028,2025-06-20,09:05,16:05,Finance,Financial Analyst
E029,2025-06-20,09:10,18:40,IT,System Administrator
E030,2025-06-20,10:15,18:45,Finance,Financial Analyst
E031,2025-06-20,09:30,18:45,IT,System Administrator
E032,2025-06-20,09:15,18:30,Sales,Sales Manager
E033,2025-06-20,09:05,17:35,HR,Recruiter
E034,2025-06-20,09:15,18:15,Operations,Coordinator
E035,2025-06-20,09:30,17:00,HR,HR Specialist
E036,2025-06-20,08:05,17:05,IT,Developer
E037,2025-06-20,09:10,17:40,IT,System Administrator
E038,2025-06-20,09:00,18:30,Operations,Operations Manager
E039,2025-06-20,09:10,18:25,Operations,Operations Manager
E040,2025-06-20,10:30,19:45,Sales,Sales Manager
E041,2025-06-20,09:30,16:30,Finance,Accountant
E042,2025-06-20,09:30,18:45,IT,Developer
E043,2025-06-20,10:10,17:10,Finance,Accountant
E044,2025-06-20,09:00,18:15,Operations,Coordinator
E045,2025-06-20,09:30,16:30,Finance,Accountant
E046,2025-06-20,09:10,18:40,Sales,Sales Manager
E047,2025-06-20,09:10,17:10,HR,HR Specialist
E048,2025-06-20,10:15,18:30,IT,System Administrator
E049,2025-06-20,09:15,18:45,Operations,Coordinator
E050,2025-06-20,09:15,16:45,HR,Recruiter
E001,2025-06-23,10:05,19:35,Finance,Financial Analyst
E002,2025-06-23,09:15,18:45,Finance,Financial Analyst
E003,2025-06-23,10:10,19:10,HR,HR Specialist
E004,2025-06-23,08:30,18:00,Finance,Accountant
E005,2025-06-23,09:05,17:20,IT,Developer
E006,2025-06-23,08:00,16:15,IT,Developer
E007,2025-06-23,10:10,19:40,Operations,Coordinator
E008,2025-06-23,09:00,18:30,IT,System Administrator
E009,2025-06-23,08:10,17:10,HR,HR Specialist
E010,2025-06-23,09:05,17:05,Sales,Sales Representative
E012,2025-06-23,09:10,17:25,Operations,Operations Manager
E013,2025-06-23,10:00,18:15,HR,HR Specialist
E014,2025-06-23,09:30,17:45,HR,Recruiter
E015,2025-06-23,09:10,17:25,Operations,Coordinator
E016,2025-06-23,09:00,17:00,Operations,Coordinator
E017,2025-06-23,09:15,18:15,HR,Recruiter
E018,2025-06-23,09:30,18:30,HR,HR Specialist
E019,2025-06-23,09:10,17:25,Sales,Sales Manager
E020,2025-06-23,09:30,17:45,IT,System Administrator
E021,2025-06-23,09:15,16:15,Operations,Coordinator
E022,2025-06-23,09:15,18:45,Finance,Financial Analyst
E023,2025-06-23,10:15,17:30,IT,Developer
E024,2025-06-23,09:05,16:35,Finance,Accountant
E025,2025-06-23,09:30,19:00,Finance,Accountant
E026,2025-06-23,10:10,18:10,HR,Recruiter
E027,2025-06-23,09:00,16:00,Operations,Operations Manager
E028,2025-06-23,10:05,19:05,HR,HR Specialist
E029,2025-06-23,09:15,18:30,Finance,Financial Analyst
E031,2025-06-23,08:10,16:40,HR,Recruiter
E032,2025-06-23,09:30,19:00,Finance,Financial Analyst
E033,2025-06-23,09:10,17:10,Operations,Coordinator
E034,2025-06-23,09:00,16:30,IT,Developer
E035,2025-06-23,10:05,18:20,IT,Developer
E036,2025-06-23,09:10,18:40,IT,Developer
E037,2025-06-23,09:00,18:30,IT,Developer
E038,2025-06-23,09:00,18:15,HR,HR Specialist
E039,2025-06-23,09:05,18:05,Operations,Operations Manager
E040,2025-06-23,09:05,18:20,IT,System Administrator
E041,2025-06-23,08:00,15:00,HR,Recruiter
E042,2025-06-23,10:05,19:35,IT,Developer
E043,2025-06-23,09:15,16:30,HR,HR Specialist
E044,2025-06-23,10:15,17:30,IT,Developer
E045,2025-06-23,09:30,17:00,IT,System Administrator
E046,2025-06-23,10:15,17:45,Operations,Coordinator
E048,2025-06-23,09:30,16:45,Operations,Operations Manager
E049,2025-06-23,09:00,18:00,HR,HR Specialist
E050,2025-06-23,10:10,19:10,Operations,Coordinator
E001,2025-06-24,09:05,18:05,Operations,Operations Manager
E002,2025-06-24,08:15,15:30,IT,System Administrator
E003,2025-06-24,09:30,16:45,Sales,Sales Representative
E004,2025-06-24,09:10,16:40,Finance,Accountant
E005,2025-06-24,09:05,16:20,IT,System Administrator
E006,2025-06-24,09:05,16:05,HR,Recruiter
E007,2025-06-24,08:30,16:45,Operations,Coordinator
E009,2025-06-24,09:15,16:30,Sales,Sales Representative
E010,2025-06-24,09:15,16:30,Sales,Sales Representative
E011,2025-06-24,10:05,19:20,Finance,Financial Analyst
E012,2025-06-24,09:00,16:00,HR,HR Specialist
E013,2025-06-24,09:10,18:10,Finance,Financial Analyst
E014,2025-06-24,09:15,18:30,HR,Recruiter
E015,2025-06-24,08:05,15:05,IT,System Administrator
E016,2025-06-24,09:05,16:35,IT,Developer
E017,2025-06-24,10:15,17:30,HR,Recruiter
E018,2025-06-24,09:10,18:40,HR,Recruiter
E019,2025-06-24,09:00,17:00,Sales,Sales Representative
E020,2025-06-24,08:30,17:00,Finance,Accountant
E021,2025-06-24,08:30,17:30,Operations,Coordinator
E022,2025-06-24,09:00,16:15,Operations,Operations Manager
E023,2025-06-24,10:05,17:20,Operations,Operations Manager
E024,2025-06-24,09:00,16:00,IT,System Administrator
E025,2025-06-24,09:05,16:05,Sales,Sales Manager
E026,2025-06-24,09:05,17:05,Finance,Financial Analyst
E027,2025-06-24,08:30,16:45,HR,HR Specialist
E028,2025-06-24,08:30,17:00,Finance,Accountant
E029,2025-06-24,09:00,18:00,Finance,Financial Analyst
E030,2025-06-24,09:05,18:35,IT,System Administrator
E031,2025-06-24,09:10,18:25,Finance,Financial Analyst
E032,2025-06-24,10:05,17:05,Finance,Financial Analyst
E033,2025-06-24,09:00,16:15,HR,HR Specialist
E034,2025-06-24,08:30,16:45,Operations,Operations Manager
E035,2025-06-24,09:15,17:30,Operations,Coordinator
E036,2025-06-24,10:05,18:35,HR,HR Specialist
E038,2025-06-24,09:15,17:45,Operations,Operations Manager
E039,2025-06-24,09:10,17:40,HR,Recruiter
E040,2025-06-24,09:05,16:35,IT,Developer
E041,2025-06-24,09:10,16:40,Sales,Sales Representative
E042,2025-06-24,09:15,16:45,Finance,Accountant
E043,2025-06-24,09:05,17:35,Operations,Coordinator
E044,2025-06-24,09:05,18:35,HR,Recruiter
E045,2025-06-24,09:30,18:30,Sales,Sales Representative
E046,2025-06-24,09:00,17:00,IT,System Administrator
E047,2025-06-24,08:10,15:40,Operations,Coordinator
E048,2025-06-24,09:10,18:10,Sales,Sales Manager
E049,2025-06-24,09:30,19:00,IT,Developer
E050,2025-06-24,09:05,16:35,Operations,Operations Manager
E001,2025-06-25,09:00,18:00,Finance,Financial Analyst
E002,2025-06-25,08:00,15:30,Sales,Sales Representative
E004,2025-06-25,09:05,17:20,Sales,Sales Representative
E005,2025-06-25,09:05,16:20,Operations,Coordinator
E006,2025-06-25,09:00,16:00,Sales,Sales Representative
E009,2025-06-25,10:10,17:25,Sales,Sales Manager
E010,2025-06-25,09:05,17:05,HR,HR Specialist
E011,2025-06-25,09:05,17:05,IT,Developer
E012,2025-06-25,08:05,17:05,Sales,Sales Manager
E013,2025-06-25,09:05,17:35,HR,HR Specialist
E014,2025-06-25,10:30,19:30,Sales,Sales Manager
E015,2025-06-25,09:10,17:10,Sales,Sales Manager
E016,2025-06-25,10:30,19:30,Sales,Sales Manager
E017,2025-06-25,09:00,18:15,Operations,Coordinator
E018,2025-06-25,09:30,18:45,Finance,Accountant
E019,2025-06-25,09:15,18:30,IT,Developer
E020,2025-06-25,10:00,18:00,Finance,Financial Analyst
E021,2025-06-25,08:15,15:45,Sales,Sales Representative
E022,2025-06-25,10:15,17:45,Finance,Accountant
E023,2025-06-25,09:30,17:45,HR,HR Specialist
E024,2025-06-25,09:10,16:10,Operations,Coordinator
E025,2025-06-25,09:00,16:15,IT,Developer
E026,2025-06-25,09:00,16:30,Operations,Coordinator
E027,2025-06-25,08:10,16:40,HR,Recruiter
E028,2025-06-25,10:00,18:30,Sales,Sales Manager
E029,2025-06-25,09:30,18:45,Sales,Sales Manager
E030,2025-06-25,09:15,16:45,Operations,Coordinator
E031,2025-06-25,08:00,17:00,HR,Recruiter
E032,2025-06-25,09:00,17:00,Operations,Operations Manager
E033,2025-06-25,09:05,16:05,IT,System Administrator
E034,2025-06-25,09:05,18:35,IT,System Administrator
E035,2025-06-25,09:30,17:30,Operations,Operations Manager
E036,2025-06-25,09:30,17:45,Operations,Operations Manager
E037,2025-06-25,09:10,18:10,Sales,Sales Representative
E038,2025-06-25,09:30,18:45,IT,Developer
E039,2025-06-25,09:15,18:15,IT,Developer
E040,2025-06-25,10:30,18:45,Sales,Sales Representative
E041,2025-06-25,09:30,17:30,Operations,Operations Manager
E042,2025-06-25,08:00,15:15,HR,HR Specialist
E043,2025-06-25,10:30,18:00,HR,Recruiter
E044,2025-06-25,09:15,17:30,Finance,Accountant
E045,2025-06-25,09:05,18:35,Sales,Sales Manager
E046,2025-06-25,09:00,17:00,Operations,Operations Manager
E047,2025-06-25,09:05,17:20,HR,HR Specialist
E049,2025-06-25,09:00,18:30,IT,System Administrator
E050,2025-06-25,09:15,18:15,Sales,Sales Manager
E001,2025-06-26,09:00,16:15,IT,System Administrator
E002,2025-06-26,08:30,17:30,Finance,Accountant
E003,2025-06-26,09:00,16:00,IT,Developer
E004,2025-06-26,09:15,16:15,IT,System Administrator
E005,2025-06-26,09:05,17:20,Operations,Operations Manager
E006,2025-06-26,09:10,17:40,Operations,Coordinator
E007,2025-06-26,09:30,16:30,IT,System Administrator
E008,2025-06-26,10:00,19:00,Sales,Sales Representative
E009,2025-06-26,09:10,18:25,Sales,Sales Representative
E010,2025-06-26,09:30,18:30,Finance,Accountant
E011,2025-06-26,09:05,18:35,HR,Recruiter
E013,2025-06-26,09:05,18:20,HR,HR Specialist
E014,2025-06-26,09:30,16:45,IT,System Administrator
E015,2025-06-26,09:00,18:15,IT,System Administrator
E016,2025-06-26,09:00,18:30,Sales,Sales Manager
E017,2025-06-26,08:05,16:05,Sales,Sales Representative
E018,2025-06-26,10:10,17:25,Sales,Sales Manager
E019,2025-06-26,10:05,19:05,Sales,Sales Representative
E020,2025-06-26,09:30,18:30,HR,HR Specialist
E021,2025-06-26,10:05,19:35,IT,Developer
E022,2025-06-26,08:00,15:00,IT,System Administrator
E023,2025-06-26,10:10,17:25,HR,HR Specialist
E024,2025-06-26,08:00,17:00,IT,System Administrator
E025,2025-06-26,09:15,16:15,Finance,Accountant
E026,2025-06-26,08:15,17:45,Sales,Sales Representative
E027,2025-06-26,08:00,15:30,IT,Developer
E028,2025-06-26,09:30,18:30,IT,Developer
E029,2025-06-26,09:15,18:45,Operations,Coordinator
E030,2025-06-26,09:05,18:35,Operations,Operations Manager
E031,2025-06-26,09:10,16:40,Finance,Financial Analyst
E032,2025-06-26,08:10,15:10,Operations,Coordinator
E033,2025-06-26,09:10,16:40,HR,HR Specialist
E034,2025-06-26,09:05,18:05,HR,HR Specialist
E035,2025-06-26,09:10,17:25,HR,Recruiter
E036,2025-06-26,08:30,16:00,IT,Developer
E037,2025-06-26,08:00,16:30,Finance,Accountant
E038,2025-06-26,10:00,19:15,Finance,Accountant
E039,2025-06-26,09:05,18:20,Operations,Coordinator
E040,2025-06-26,08:15,17:45,IT,Developer
E041,2025-06-26,09:00,17:15,Operations,Operations Manager
E042,2025-06-26,09:05,17:20,HR,HR Specialist
E043,2025-06-26,09:15,16:15,Finance,Financial Analyst
E044,2025-06-26,08:30,15:30,Operations,Coordinator
E045,2025-06-26,09:05,18:35,Sales,Sales Manager
E046,2025-06-26,09:15,17:45,Finance,Financial Analyst
E047,2025-06-26,10:30,18:00,Finance,Accountant
E048,2025-06-26,09:00,16:15,Finance,Financial Analyst
E049,2025-06-26,09:00,17:00,Operations,Operations Manager
E050,2025-06-26,08:10,17:10,Finance,Accountant
E001,2025-06-27,09:15,17:45,Finance,Financial Analyst
E002,2025-06-27,09:10,18:25,HR,HR Specialist
E003,2025-06-27,09:10,16:25,IT,Developer
E004,2025-06-27,10:05,19:05,Operations,Coordinator
E005,2025-06-27,09:00,16:00,IT,System Administrator
E006,2025-06-27,09:05,18:20,IT,System Administrator
